insider_name,relationship_to_issuer,shares_bought,trade_date,transaction_type,shares,price_per_share,shares_owned_after_transaction,total_value,avg_book_price
Teter Timothy S.,"EVP, General Counsel and Sec",0.0,,,0.0,0.0,2458055.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,03/10/2025,A,0.0,0.0,3256390.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,183060.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,812934.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Robertson Donald F Jr,Principal Accounting Officer,0.0,03/10/2025,A,0.0,0.0,0.0,0.0,0.0
Shoquist Debora,"EVP, Operations",0.0,03/10/2025,A,0.0,0.0,1060121.0,0.0,0.0
Shoquist Debora,"EVP, Operations",0.0,,,0.0,0.0,1442230.0,0.0,0.0
Dabiri John,Director,-2663.0,03/10/2025,S,2663.0,110.0,17279.0,292930.0,16.952948666010766
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,03/03/2025,A,0.0,0.0,0.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,03/03/2025,A,0.0,0.0,995899.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,3902655.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,46360.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",0.0,03/03/2025,A,0.0,0.0,0.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",0.0,03/03/2025,A,0.0,0.0,691691.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",0.0,,,0.0,0.0,2458055.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,03/03/2025,A,0.0,0.0,0.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,03/03/2025,A,0.0,0.0,76244999.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,602819280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
Shoquist Debora,"EVP, Operations",0.0,03/03/2025,A,0.0,0.0,0.0,0.0,0.0
Shoquist Debora,"EVP, Operations",0.0,03/03/2025,A,0.0,0.0,1002632.0,0.0,0.0
Shoquist Debora,"EVP, Operations",0.0,,,0.0,0.0,1442230.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,03/03/2025,A,0.0,0.0,3155424.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,03/03/2025,A,0.0,0.0,3199284.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,183060.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,812934.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,-64080.0,02/28/2025,G,64080.0,0.0,0.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,183060.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,812934.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",-12500.0,01/06/2025,S,12500.0,150.4125,3926850.0,1880156.25,0.4787950265479965
Puri Ajay K,"EVP, Worldwide Field Ops",-23772.0,01/06/2025,S,23772.0,151.4581,3903078.0,3600461.9532,0.9224673330125608
Puri Ajay K,"EVP, Worldwide Field Ops",-190.0,01/06/2025,S,190.0,152.0189,3902888.0,28883.591,0.007400568758314356
Puri Ajay K,"EVP, Worldwide Field Ops",-96.0,01/07/2025,S,96.0,150.405,3902792.0,14438.880000000001,0.003699628368614059
Puri Ajay K,"EVP, Worldwide Field Ops",-48.0,01/07/2025,S,48.0,151.46,3902744.0,7270.08,0.0018628124212092824
Puri Ajay K,"EVP, Worldwide Field Ops",-89.0,01/07/2025,S,89.0,152.5001,3902655.0,13572.5089,0.0034777629331826667
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,859558.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,46360.0,0.0,0.0
STEVENS MARK A,Director,-385000.0,12/18/2024,G,385000.0,0.0,0.0,0.0,0.0
STEVENS MARK A,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
STEVENS MARK A,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
COXE TENCH,Director,-18591.0,12/16/2024,S,18591.0,132.6405,29652769.0,2465919.5355,0.0831598403339668
COXE TENCH,Director,-244176.0,12/16/2024,S,244176.0,131.8579,29408593.0,32196534.5904,1.0948002371415728
COXE TENCH,Director,-737233.0,12/16/2024,S,737233.0,131.0324,28671360.0,96601409.3492,3.369264986006942
COXE TENCH,Director,-1000000.0,12/17/2024,G,1000000.0,0.0,27671360.0,0.0,0.0
COXE TENCH,Director,0.0,,,0.0,0.0,54368.0,0.0,0.0
COXE TENCH,Director,0.0,,,0.0,0.0,4852480.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,-0.0,12/11/2024,F,0.0,135.07,0.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,-10602.0,12/13/2024,S,10602.0,133.2352,3407640.0,1412559.5903999999,0.4145272359756312
Kress Colette,EVP & Chief Financial Officer,-28003.0,12/13/2024,S,28003.0,134.0182,3379637.0,3752911.6546,1.1104481500823906
Kress Colette,EVP & Chief Financial Officer,-3384.0,12/13/2024,S,3384.0,135.1413,3376253.0,457318.1592,0.13545138921757344
Kress Colette,EVP & Chief Financial Officer,-2618.0,12/13/2024,S,2618.0,136.0459,3373635.0,356168.1662,0.1055740073244438
Kress Colette,EVP & Chief Financial Officer,-3074.0,12/13/2024,S,3074.0,136.9946,3370561.0,421121.4004,0.12494104109078577
Kress Colette,EVP & Chief Financial Officer,-13330.0,12/13/2024,S,13330.0,138.1333,3357231.0,1841316.889,0.5484629711211412
Kress Colette,EVP & Chief Financial Officer,-5659.0,12/13/2024,S,5659.0,138.88,3351572.0,785921.9199999999,0.23449352124913322
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,767680.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,733676.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",-48324.0,10/03/2024,G,48324.0,0.0,673380.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",48324.0,10/03/2024,G,48324.0,0.0,2409733.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",-0.0,12/11/2024,F,0.0,135.07,0.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-0.0,12/11/2024,F,0.0,135.07,0.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,602819280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
Shoquist Debora,"EVP, Operations",-0.0,12/11/2024,F,0.0,135.07,0.0,0.0,0.0
Shoquist Debora,"EVP, Operations",0.0,,,0.0,0.0,1442230.0,0.0,0.0
Robertson Donald F Jr,Principal Accounting Officer,-0.0,12/11/2024,F,0.0,135.07,0.0,0.0,0.0
Robertson Donald F Jr,Principal Accounting Officer,-800.0,12/13/2024,S,800.0,133.345,484599.0,106676.0,0.22013252194082117
Robertson Donald F Jr,Principal Accounting Officer,-1994.0,12/13/2024,S,1994.0,134.0985,482605.0,267392.409,0.5540605857792604
Robertson Donald F Jr,Principal Accounting Officer,-300.0,12/13/2024,S,300.0,135.1933,482305.0,40557.99,0.08409199572884378
Robertson Donald F Jr,Principal Accounting Officer,-200.0,12/13/2024,S,200.0,136.33,482105.0,27266.000000000004,0.05655614440837577
Robertson Donald F Jr,Principal Accounting Officer,-706.0,12/13/2024,S,706.0,138.0901,481399.0,97491.6106,0.20251726862747949
Robertson Donald F Jr,Principal Accounting Officer,-500.0,12/13/2024,S,500.0,138.782,480899.0,69391.0,0.14429433207388662
Puri Ajay K,"EVP, Worldwide Field Ops",-0.0,12/11/2024,F,0.0,135.07,0.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,46360.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,3939350.0,0.0,0.0
Ochoa Ellen,Director,1848.0,12/09/2024,A,1848.0,0.0,1848.0,0.0,0.0
Ochoa Ellen,Director,1321.0,12/09/2024,A,1321.0,0.0,3169.0,0.0,0.0
Dabiri John,Director,-716.0,11/25/2024,S,716.0,142.0,19942.0,101672.0,5.09838531742052
STEVENS MARK A,Director,-155000.0,10/09/2024,S,155000.0,132.2747,8100117.0,20502578.5,2.531145969866855
STEVENS MARK A,Director,0.0,,,0.0,0.0,17251950.0,0.0,0.0
STEVENS MARK A,Director,0.0,,,0.0,0.0,12920618.0,0.0,0.0
STEVENS MARK A,Director,-125000.0,10/03/2024,S,125000.0,122.6076,8255117.0,15325950.0,1.8565394045899046
STEVENS MARK A,Director,0.0,,,0.0,0.0,17251950.0,0.0,0.0
STEVENS MARK A,Director,0.0,,,0.0,0.0,12920618.0,0.0,0.0
STEVENS MARK A,Director,-40000.0,09/27/2024,S,40000.0,121.0089,8380117.0,4840356.0,0.5776000502140961
STEVENS MARK A,Director,0.0,,,0.0,0.0,17251950.0,0.0,0.0
STEVENS MARK A,Director,0.0,,,0.0,0.0,12920618.0,0.0,0.0
STEVENS MARK A,Director,-165100.0,09/24/2024,S,165100.0,121.2685,8420117.0,20021429.35,2.377808924745345
STEVENS MARK A,Director,0.0,,,0.0,0.0,17251950.0,0.0,0.0
STEVENS MARK A,Director,0.0,,,0.0,0.0,12920618.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-1568000.0,09/20/2024,G,1568000.0,0.0,602819280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,75351966.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
COXE TENCH,Director,-1000000.0,09/19/2024,S,1000000.0,119.2664,5852480.0,119266400.0,20.37877959429165
COXE TENCH,Director,-202978.0,09/20/2024,S,202978.0,117.2922,5649502.0,23807736.1716,4.214130054578262
COXE TENCH,Director,-797022.0,09/20/2024,S,797022.0,116.2665,4852480.0,92666958.36299999,19.096824379080385
COXE TENCH,Director,0.0,,,0.0,0.0,54368.0,0.0,0.0
COXE TENCH,Director,0.0,,,0.0,0.0,29671360.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",-0.0,09/18/2024,F,0.0,115.59,0.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,46360.0,0.0,0.0
Puri Ajay K,"EVP, Worldwide Field Ops",0.0,,,0.0,0.0,3939350.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-0.0,09/18/2024,F,0.0,115.59,0.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,604387280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",-48359.0,07/01/2024,G,48359.0,0.0,778390.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",48359.0,07/01/2024,G,48359.0,0.0,0.0,0.0,0.0
Teter Timothy S.,"EVP, General Counsel and Sec",-0.0,09/18/2024,F,0.0,115.59,0.0,0.0,0.0
Robertson Donald F Jr,Principal Accounting Officer,-0.0,09/18/2024,F,0.0,115.59,0.0,0.0,0.0
Robertson Donald F Jr,Principal Accounting Officer,-0.0,09/20/2024,S,0.0,116.1755,493609.0,0.0,0.0
Robertson Donald F Jr,Principal Accounting Officer,-0.0,09/20/2024,S,0.0,117.1889,492709.0,0.0,0.0
Robertson Donald F Jr,Principal Accounting Officer,-0.0,09/20/2024,S,0.0,118.1467,492409.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,-0.0,09/18/2024,F,0.0,115.59,0.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,-45510.0,09/20/2024,S,45510.0,116.1898,4975374.0,5287797.798,1.0627940327702
Kress Colette,EVP & Chief Financial Officer,-14291.0,09/20/2024,S,14291.0,117.1491,4961083.0,1674177.7881,0.3374621606008204
Kress Colette,EVP & Chief Financial Officer,-6869.0,09/20/2024,S,6869.0,118.0486,4954214.0,810875.8334,0.163673961883762
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,767680.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Kress Colette,EVP & Chief Financial Officer,0.0,,,0.0,0.0,4000.0,0.0,0.0
Shoquist Debora,"EVP, Operations",-0.0,09/18/2024,F,0.0,115.59,0.0,0.0,0.0
Shoquist Debora,"EVP, Operations",0.0,,,0.0,0.0,0.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-1296.0,09/12/2024,S,1296.0,115.8235,75654540.0,150107.256,0.001984114317528069
HUANG JEN HSUN,"Director, President and CEO",-7818.0,09/12/2024,S,7818.0,116.5917,75646722.0,911513.9106000001,0.012049615455908321
HUANG JEN HSUN,"Director, President and CEO",-12474.0,09/12/2024,S,12474.0,117.501,75634248.0,1465707.4740000002,0.019378886057014807
HUANG JEN HSUN,"Director, President and CEO",-28767.0,09/12/2024,S,28767.0,118.5941,75605481.0,3411596.4747,0.04512366603024456
HUANG JEN HSUN,"Director, President and CEO",-51208.0,09/12/2024,S,51208.0,119.4302,75554273.0,6115781.6816,0.08094554336589276
HUANG JEN HSUN,"Director, President and CEO",-18437.0,09/12/2024,S,18437.0,120.2905,75535836.0,2217795.9485,0.029360844679073916
HUANG JEN HSUN,"Director, President and CEO",-539.0,09/13/2024,S,539.0,117.8956,75535297.0,63545.7284,0.0008412719738164265
HUANG JEN HSUN,"Director, President and CEO",-64318.0,09/13/2024,S,64318.0,118.7759,75470979.0,7639428.3362,0.10122338993641516
HUANG JEN HSUN,"Director, President and CEO",-55143.0,09/13/2024,S,55143.0,119.2616,75415836.0,6576442.4088,0.08720240678363626
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,604387280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-126.0,09/10/2024,S,126.0,104.99,75895710.0,13228.74,0.00017430155143156311
HUANG JEN HSUN,"Director, President and CEO",-14411.0,09/10/2024,S,14411.0,105.6127,75881299.0,1521984.6197000002,0.020057440235702873
HUANG JEN HSUN,"Director, President and CEO",-39272.0,09/10/2024,S,39272.0,106.5662,75842027.0,4185067.8063999997,0.05518138124657453
HUANG JEN HSUN,"Director, President and CEO",-59590.0,09/10/2024,S,59590.0,107.3396,75782437.0,6396366.764,0.0844043424467862
HUANG JEN HSUN,"Director, President and CEO",-5501.0,09/10/2024,S,5501.0,108.3271,75776936.0,595907.3771,0.007863967699881664
HUANG JEN HSUN,"Director, President and CEO",-1100.0,09/10/2024,S,1100.0,109.2059,75775836.0,120126.49,0.001585287557896425
HUANG JEN HSUN,"Director, President and CEO",-3821.0,09/11/2024,S,3821.0,107.7877,75772015.0,411856.8017,0.005435473792006191
HUANG JEN HSUN,"Director, President and CEO",-14310.0,09/11/2024,S,14310.0,108.582,75757705.0,1553808.42,0.02051023615353712
HUANG JEN HSUN,"Director, President and CEO",-19230.0,09/11/2024,S,19230.0,109.4587,75738475.0,2104890.801,0.027791565660650018
HUANG JEN HSUN,"Director, President and CEO",-19087.0,09/11/2024,S,19087.0,110.4715,75719388.0,2108569.5205,0.02784715481984614
HUANG JEN HSUN,"Director, President and CEO",-11400.0,09/11/2024,S,11400.0,111.5284,75707988.0,1271423.76,0.01679378614578953
HUANG JEN HSUN,"Director, President and CEO",-12763.0,09/11/2024,S,12763.0,112.4851,75695225.0,1435647.3313,0.01896615448728767
HUANG JEN HSUN,"Director, President and CEO",-6916.0,09/11/2024,S,6916.0,113.4994,75688309.0,784961.8504,0.010370978831090017
HUANG JEN HSUN,"Director, President and CEO",-11914.0,09/11/2024,S,11914.0,114.6346,75676395.0,1365756.6244,0.0180473267047142
HUANG JEN HSUN,"Director, President and CEO",-11258.0,09/11/2024,S,11258.0,115.4912,75665137.0,1300199.9296000001,0.017183606362861672
HUANG JEN HSUN,"Director, President and CEO",-8437.0,09/11/2024,S,8437.0,116.3373,75656700.0,981537.8001,0.012973574053586795
HUANG JEN HSUN,"Director, President and CEO",-864.0,09/11/2024,S,864.0,117.072,75655836.0,101150.208,0.0013369782603420046
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,604387280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-70.0,09/06/2024,S,70.0,100.99,76135766.0,7069.299999999999,9.285123630331636e-05
HUANG JEN HSUN,"Director, President and CEO",-15831.0,09/06/2024,S,15831.0,101.7539,76119935.0,1610865.9909,0.02116220922810825
HUANG JEN HSUN,"Director, President and CEO",-48502.0,09/06/2024,S,48502.0,102.4629,76071433.0,4969655.575800001,0.06532880188808854
HUANG JEN HSUN,"Director, President and CEO",-22625.0,09/06/2024,S,22625.0,103.2694,76048808.0,2336470.1750000003,0.030723297793175144
HUANG JEN HSUN,"Director, President and CEO",-12371.0,09/06/2024,S,12371.0,104.603,76036437.0,1294043.713,0.017018731598378287
HUANG JEN HSUN,"Director, President and CEO",-10622.0,09/06/2024,S,10622.0,105.3727,76025815.0,1119268.8194,0.01472222059572791
HUANG JEN HSUN,"Director, President and CEO",-3953.0,09/06/2024,S,3953.0,106.2611,76021862.0,420050.1283,0.00552538595147801
HUANG JEN HSUN,"Director, President and CEO",-5794.0,09/06/2024,S,5794.0,107.4849,76016068.0,622767.5105999999,0.00819257726669051
HUANG JEN HSUN,"Director, President and CEO",-232.0,09/06/2024,S,232.0,108.0,76015836.0,25056.0,0.00032961552905897134
HUANG JEN HSUN,"Director, President and CEO",-3077.0,09/09/2024,S,3077.0,103.9209,76012759.0,319764.6093,0.0042067228384645265
HUANG JEN HSUN,"Director, President and CEO",-27423.0,09/09/2024,S,27423.0,104.5483,75985336.0,2867028.0309,0.037731333199605775
HUANG JEN HSUN,"Director, President and CEO",-70982.0,09/09/2024,S,70982.0,105.4773,75914354.0,7486989.7086,0.09862416412843346
HUANG JEN HSUN,"Director, President and CEO",-18518.0,09/09/2024,S,18518.0,106.1575,75895836.0,1965824.585,0.02590161316623484
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,604387280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-2937.0,09/04/2024,S,2937.0,104.6212,76372899.0,307272.4644,0.004023318067315999
HUANG JEN HSUN,"Director, President and CEO",-17575.0,09/04/2024,S,17575.0,105.7284,76355324.0,1858176.63,0.024335914415083877
HUANG JEN HSUN,"Director, President and CEO",-20522.0,09/04/2024,S,20522.0,106.49,76334802.0,2185387.78,0.02862898340916637
HUANG JEN HSUN,"Director, President and CEO",-24264.0,09/04/2024,S,24264.0,107.5299,76310538.0,2609105.4936,0.03419063162154616
HUANG JEN HSUN,"Director, President and CEO",-34465.0,09/04/2024,S,34465.0,108.5248,76276073.0,3740307.232,0.04903644203077943
HUANG JEN HSUN,"Director, President and CEO",-20237.0,09/04/2024,S,20237.0,109.3024,76255836.0,2211952.6688,0.02900699519968544
HUANG JEN HSUN,"Director, President and CEO",-201.0,09/05/2024,S,201.0,104.88,76255635.0,21080.879999999997,0.00027645012725944774
HUANG JEN HSUN,"Director, President and CEO",-3093.0,09/05/2024,S,3093.0,105.479,76252542.0,326246.547,0.004278500603953636
HUANG JEN HSUN,"Director, President and CEO",-37421.0,09/05/2024,S,37421.0,106.7214,76215121.0,3993621.5094000003,0.05239933305885587
HUANG JEN HSUN,"Director, President and CEO",-45904.0,09/05/2024,S,45904.0,107.3395,76169217.0,4927312.408,0.06468902533158506
HUANG JEN HSUN,"Director, President and CEO",-26289.0,09/05/2024,S,26289.0,108.4235,76142928.0,2850345.3915,0.037434144790176704
HUANG JEN HSUN,"Director, President and CEO",-7092.0,09/05/2024,S,7092.0,109.2331,76135836.0,774681.1451999999,0.010174987048149047
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,604387280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,50078000.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,29684280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",-8241.0,08/30/2024,S,8241.0,117.814,76606754.0,970905.174,0.012673884785667854
HUANG JEN HSUN,"Director, President and CEO",-63072.0,08/30/2024,S,63072.0,118.5062,76543682.0,7474423.0464,0.09764911813884261
HUANG JEN HSUN,"Director, President and CEO",-29012.0,08/30/2024,S,29012.0,119.451,76514670.0,3465512.412,0.04529213041107019
HUANG JEN HSUN,"Director, President and CEO",-16149.0,08/30/2024,S,16149.0,120.4619,76498521.0,1945339.2231,0.025429762532271704
HUANG JEN HSUN,"Director, President and CEO",-3526.0,08/30/2024,S,3526.0,121.2909,76494995.0,427671.71339999995,0.005590845693891475
HUANG JEN HSUN,"Director, President and CEO",-4129.0,09/03/2024,S,4129.0,107.8088,76490866.0,445142.53520000004,0.005819551516124815
HUANG JEN HSUN,"Director, President and CEO",-22425.0,09/03/2024,S,22425.0,108.4498,76468441.0,2431986.765,0.03180379687615183
HUANG JEN HSUN,"Director, President and CEO",-8596.0,09/03/2024,S,8596.0,109.5475,76459845.0,941670.3099999999,0.012315880446788769
HUANG JEN HSUN,"Director, President and CEO",-38949.0,09/03/2024,S,38949.0,110.4253,76420896.0,4300955.009699999,0.05627982966465087
HUANG JEN HSUN,"Director, President and CEO",-11653.0,09/03/2024,S,11653.0,111.342,76409243.0,1297468.326,0.016980515380842078
HUANG JEN HSUN,"Director, President and CEO",-18770.0,09/03/2024,S,18770.0,112.5095,76390473.0,2111803.315,0.027644851930685124
HUANG JEN HSUN,"Director, President and CEO",-12023.0,09/03/2024,S,12023.0,113.4549,76378450.0,1364068.2626999998,0.017859334179994486
HUANG JEN HSUN,"Director, President and CEO",-1587.0,09/03/2024,S,1587.0,114.4953,76376863.0,181704.0411,0.0023790456162097154
HUANG JEN HSUN,"Director, President and CEO",-1158.0,09/03/2024,S,1158.0,115.533,76375705.0,133787.214,0.0017516985800654803
HUANG JEN HSUN,"Director, President and CEO",-710.0,09/03/2024,S,710.0,116.0321,0.0,82382.791,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,604387280.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,49489560.0,0.0,0.0
HUANG JEN HSUN,"Director, President and CEO",0.0,,,0.0,0.0,22280000.0,0.0,0.0
